"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 13 09:44:23 GMT 2023","Wed Dec 13 09:44:23 GMT 2023","91","Savings for Existing customer","Children Savings","Children Savings Application","","","Children Savings Application-without Last Name",""
"passed","Wed Dec 13 09:44:45 GMT 2023","Wed Dec 13 09:44:46 GMT 2023","87","Customer Notification","","","","","User Notification No Auth Token",""
"failed","Wed Dec 13 09:44:27 GMT 2023","Wed Dec 13 09:44:27 GMT 2023","101","Loans for existing customer","Personal Loans","Quick Loans","","","Quick Loan - Submit Loan Without AccountName",""
"passed","Wed Dec 13 09:44:35 GMT 2023","Wed Dec 13 09:44:38 GMT 2023","2724","Credit Score","","","","","Credit score - Invalid Customerid Field",""
"passed","Wed Dec 13 09:44:22 GMT 2023","Wed Dec 13 09:44:22 GMT 2023","91","Savings for Existing customer","Personal Savings","Personal Savings Application Copy","","","Personal Savings Application- Empty Passport Picture File SystemId",""
"passed","Wed Dec 13 09:44:30 GMT 2023","Wed Dec 13 09:44:31 GMT 2023","90","Get User Profile","","","","","User profile - Mismatched Auth",""
"failed","Wed Dec 13 09:45:05 GMT 2023","Wed Dec 13 09:45:06 GMT 2023","166","Loans New User(After SignUp)) Copy","Quick Loans","","","","Submit Loan Application",""
"passed","Wed Dec 13 09:44:59 GMT 2023","Wed Dec 13 09:44:59 GMT 2023","114","Loan New User(B4 SignUp)) Copy","PayDay Loans","","","","Activate Account - New User",""
"passed","Wed Dec 13 09:44:24 GMT 2023","Wed Dec 13 09:44:25 GMT 2023","169","Loans for existing customer","Personal Loans","PayDay","","","PayDay  Loan - Submit Loan Without LastName",""
"failed","Wed Dec 13 09:44:26 GMT 2023","Wed Dec 13 09:44:26 GMT 2023","504","Loans for existing customer","Personal Loans","Quick Loans","","","Quick Loan - Submit Loan Successfull",""
"passed","Wed Dec 13 09:45:01 GMT 2023","Wed Dec 13 09:45:01 GMT 2023","114","Loan New User(B4 SignUp)) Copy","Quick Loans","","","","Activate Account - New User",""
"passed","Wed Dec 13 09:44:27 GMT 2023","Wed Dec 13 09:44:27 GMT 2023","107","Loans for existing customer","Personal Loans","Quick Loans","","","Get Customer Loans Application",""
"failed","Wed Dec 13 09:44:50 GMT 2023","Wed Dec 13 09:44:50 GMT 2023","92","Savings-New User(B4 Sign Up)","Fixed Deposit","","","","Login -  successful",""
"passed","Wed Dec 13 09:45:03 GMT 2023","Wed Dec 13 09:45:04 GMT 2023","937","Loans New User(After SignUp)) Copy","PayDay Loans","","","","Register New User",""
"passed","Wed Dec 13 09:45:09 GMT 2023","Wed Dec 13 09:45:11 GMT 2023","1784","Business Loan After SignUP Copy","Sole Trader Business Loan","","","","Register New User",""
"passed","Wed Dec 13 09:45:13 GMT 2023","Wed Dec 13 09:45:13 GMT 2023","124","FIXED DEPOSIT Sprint APIs","","","","","User Profile Verification Status",""
"passed","Wed Dec 13 09:44:31 GMT 2023","Wed Dec 13 09:44:31 GMT 2023","109","Get User Profile","","","","","User profile - No Customer ID",""
"passed","Wed Dec 13 09:45:05 GMT 2023","Wed Dec 13 09:45:05 GMT 2023","112","Loans New User(After SignUp)) Copy","Quick Loans","","","","Activate Account - New User",""
"passed","Wed Dec 13 09:44:24 GMT 2023","Wed Dec 13 09:44:24 GMT 2023","152","Loans for existing customer","Personal Loans","PayDay","","","PayDay  Loan - Submit Loan Without FirstName",""
"passed","Wed Dec 13 09:45:11 GMT 2023","Wed Dec 13 09:45:11 GMT 2023","129","Business Loan After SignUP Copy","Sole Trader Business Loan","","","","Login -  successful",""
"passed","Wed Dec 13 09:44:48 GMT 2023","Wed Dec 13 09:44:48 GMT 2023","201","Reset Password","","","","","Reset Password -  Mismatch Password and Retypepassword values",""
"failed","Wed Dec 13 09:44:26 GMT 2023","Wed Dec 13 09:44:27 GMT 2023","100","Loans for existing customer","Personal Loans","Quick Loans","","","Quick Loan - Submit Loan without AddressLine1",""
