"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 13 09:40:04 GMT 2023","Wed Dec 13 09:40:05 GMT 2023","1271","Loan New User(B4 SignUp)) Copy","PayDay Loans","","","","Register New Loan Customer",""
"passed","Wed Dec 13 09:40:10 GMT 2023","Wed Dec 13 09:40:10 GMT 2023","171","Loan New User(B4 SignUp)) Copy","Consumer Loans","","","","Get Customer Loans Application",""
"failed","Wed Dec 13 09:40:12 GMT 2023","Wed Dec 13 09:40:12 GMT 2023","144","Loans New User(After SignUp)) Copy","PayDay Loans","","","","Get Customer Loans Application",""
"failed","Wed Dec 13 09:39:15 GMT 2023","Wed Dec 13 09:39:15 GMT 2023","167","Savings for Existing customer","Fixed Deposit Savings","","","","Fixed Deposit Savings- Empty State Of Origin",""
"passed","Wed Dec 13 09:39:18 GMT 2023","Wed Dec 13 09:39:18 GMT 2023","142","Savings for Existing customer","Personal Savings","Personal Savings Application Copy","","","Personal Savings Application- Empty Gender",""
"failed","Wed Dec 13 09:40:17 GMT 2023","Wed Dec 13 09:40:17 GMT 2023","171","Business Loan After SignUP Copy","SME Business Loan","","","","Get Customer Loans Application",""
"passed","Wed Dec 13 09:39:50 GMT 2023","Wed Dec 13 09:39:51 GMT 2023","179","Forgot Password","","","","","Forgot password - non existing email",""
"passed","Wed Dec 13 09:39:28 GMT 2023","Wed Dec 13 09:39:28 GMT 2023","212","Blog Post","","","","","Blog Post - Search Query",""
"passed","Wed Dec 13 09:40:17 GMT 2023","Wed Dec 13 09:40:18 GMT 2023","928","Business Loan After SignUP Copy","Sole Trader Business Loan","","","","Register New User",""
"failed","Wed Dec 13 09:40:00 GMT 2023","Wed Dec 13 09:40:00 GMT 2023","144","Savings-New User(After Sign Up Copy 2","Children Savings","","","","Login -  successful",""
"passed","Wed Dec 13 09:39:11 GMT 2023","Wed Dec 13 09:39:12 GMT 2023","402","Auth","","","","","Update Auth Token Invalid",""
"passed","Wed Dec 13 09:39:24 GMT 2023","Wed Dec 13 09:39:24 GMT 2023","153","Loans for existing customer","Personal Loans","Quick Loans","","","Get Customer Loans Application",""
"passed","Wed Dec 13 09:39:17 GMT 2023","Wed Dec 13 09:39:17 GMT 2023","141","Savings for Existing customer","Personal Savings","Personal Savings Application Copy","","","Personal Savings Application- Email Address",""
"failed","Wed Dec 13 09:39:14 GMT 2023","Wed Dec 13 09:39:15 GMT 2023","147","Savings for Existing customer","Fixed Deposit Savings","","","","Fixed Deposit Savings- Empty DOB",""
"failed","Wed Dec 13 09:39:51 GMT 2023","Wed Dec 13 09:39:51 GMT 2023","155","Forgot Password","","","","","forgot password",""
"failed","Wed Dec 13 09:40:05 GMT 2023","Wed Dec 13 09:40:05 GMT 2023","483","Loan New User(B4 SignUp)) Copy","PayDay Loans","","","","Submit Loan Application",""
"passed","Wed Dec 13 09:39:28 GMT 2023","Wed Dec 13 09:39:28 GMT 2023","156","Get User Profile","","","","","User profile - Invalid Customer ID",""
"passed","Wed Dec 13 09:39:49 GMT 2023","Wed Dec 13 09:39:50 GMT 2023","140","Customer Notification","","","","","User Notification Invalid Auth Token",""
"failed","Wed Dec 13 09:40:10 GMT 2023","Wed Dec 13 09:40:10 GMT 2023","160","Loan New User(B4 SignUp)) Copy","Consumer Loans","","","","Validate Account",""
"failed","Wed Dec 13 09:39:23 GMT 2023","Wed Dec 13 09:39:24 GMT 2023","478","Loans for existing customer","Personal Loans","Quick Loans","","","Quick Loan - Submit Loan without Phone Number",""
"passed","Wed Dec 13 09:39:49 GMT 2023","Wed Dec 13 09:39:49 GMT 2023","178","View Customers Saving","","","","","view customer Saving -Empty ToDateCreated",""
"failed","Wed Dec 13 09:39:21 GMT 2023","Wed Dec 13 09:39:21 GMT 2023","281","Loans for existing customer","Personal Loans","PayDay","","","PayDay  Loan - Submit Loan Success",""
"failed","Wed Dec 13 09:39:47 GMT 2023","Wed Dec 13 09:39:47 GMT 2023","146","Credit Score Status","","","","","Credit Score Status - No Auth",""
"passed","Wed Dec 13 09:39:47 GMT 2023","Wed Dec 13 09:39:48 GMT 2023","176","View Customers Loan","","","","","view customer loan - Empty FromDateCreated",""
"passed","Wed Dec 13 09:39:28 GMT 2023","Wed Dec 13 09:39:28 GMT 2023","210","Blog Post","","","","","Blog Post - Tag slug",""
"failed","Wed Dec 13 09:40:11 GMT 2023","Wed Dec 13 09:40:11 GMT 2023","152","Loans New User(After SignUp)) Copy","PayDay Loans","","","","Validate Account",""
"failed","Wed Dec 13 09:39:39 GMT 2023","Wed Dec 13 09:39:42 GMT 2023","2245","Credit Score","","","","","Credit score- Empty BVN field",""
"passed","Wed Dec 13 09:39:28 GMT 2023","Wed Dec 13 09:39:29 GMT 2023","145","Get User Profile","","","","","User profile - Mismatched Auth",""
"failed","Wed Dec 13 09:39:53 GMT 2023","Wed Dec 13 09:39:54 GMT 2023","141","Savings-New User(B4 Sign Up)","Fixed Deposit","","","","Get Customer Fixed Saving Application",""
"passed","Wed Dec 13 09:40:13 GMT 2023","Wed Dec 13 09:40:13 GMT 2023","168","Loans New User(After SignUp)) Copy","Quick Loans","","","","Activate Account - New User",""
"passed","Wed Dec 13 09:39:26 GMT 2023","Wed Dec 13 09:39:26 GMT 2023","209","Loans for existing customer","Business Loans","SME Business Loan","","","Login -  successful",""
"failed","Wed Dec 13 09:39:56 GMT 2023","Wed Dec 13 09:39:56 GMT 2023","147","Savings-New User(B4 Sign Up)","Children Savings","","","","Submit Children savings Application",""
"failed","Wed Dec 13 09:40:13 GMT 2023","Wed Dec 13 09:40:14 GMT 2023","265","Loans New User(After SignUp)) Copy","Quick Loans","","","","Submit Loan Application",""
"passed","Wed Dec 13 09:39:47 GMT 2023","Wed Dec 13 09:39:47 GMT 2023","173","View Customers Loan","","","","","view customer loan",""
"failed","Wed Dec 13 09:39:51 GMT 2023","Wed Dec 13 09:39:51 GMT 2023","147","Reset Password","","","","","Reset Password",""
"passed","Wed Dec 13 09:39:32 GMT 2023","Wed Dec 13 09:39:37 GMT 2023","5016","Credit Score","","","","","Credit score - Empty Customerid Field",""
"passed","Wed Dec 13 09:39:11 GMT 2023","Wed Dec 13 09:39:11 GMT 2023","275","Auth","","","","","Refresh token already used - failed",""
"passed","Wed Dec 13 09:39:21 GMT 2023","Wed Dec 13 09:39:21 GMT 2023","245","Loans for existing customer","Personal Loans","PayDay","","","PayDay  Loan - Submit Loan Without EmailAddress",""
"failed","Wed Dec 13 09:39:24 GMT 2023","Wed Dec 13 09:39:25 GMT 2023","272","Loans for existing customer","Personal Loans","Consumer Loans","","","Consumer Loan - Submit Loan Successfull",""
"passed","Wed Dec 13 09:39:52 GMT 2023","Wed Dec 13 09:39:53 GMT 2023","1019","Savings-New User(B4 Sign Up)","Fixed Deposit","","","","Register New Fixed  saving Customer",""
"failed","Wed Dec 13 09:40:14 GMT 2023","Wed Dec 13 09:40:14 GMT 2023","143","Loans New User(After SignUp)) Copy","Quick Loans","","","","Get Customer Loans Application",""
"passed","Wed Dec 13 09:40:10 GMT 2023","Wed Dec 13 09:40:10 GMT 2023","193","Loan New User(B4 SignUp)) Copy","Consumer Loans","","","","Activate Account - New User",""
"passed","Wed Dec 13 09:39:21 GMT 2023","Wed Dec 13 09:39:22 GMT 2023","150","Loans for existing customer","Personal Loans","PayDay","","","PayDay  Loan - Submit Loan Without LastName",""
"passed","Wed Dec 13 09:39:21 GMT 2023","Wed Dec 13 09:39:21 GMT 2023","200","Loans for existing customer","Personal Loans","PayDay","","","PayDay  Loan - Submit Loan Without FirstName",""
"failed","Wed Dec 13 09:39:53 GMT 2023","Wed Dec 13 09:39:53 GMT 2023","144","Savings-New User(B4 Sign Up)","Fixed Deposit","","","","Login -  successful",""
"passed","Wed Dec 13 09:39:49 GMT 2023","Wed Dec 13 09:39:49 GMT 2023","140","Customer Notification","","","","","User Notification No Auth Token",""
"passed","Wed Dec 13 09:40:19 GMT 2023","Wed Dec 13 09:40:19 GMT 2023","183","Business Loan After SignUP Copy","Sole Trader Business Loan","","","","Login -  successful",""
"failed","Wed Dec 13 09:39:42 GMT 2023","Wed Dec 13 09:39:44 GMT 2023","2314","Credit Score","","","","","Credit score- Invalid BVN field",""
"passed","Wed Dec 13 09:39:09 GMT 2023","Wed Dec 13 09:39:10 GMT 2023","824","Auth","","","","","Auth-  successful",""
"passed","Wed Dec 13 09:39:51 GMT 2023","Wed Dec 13 09:39:51 GMT 2023","142","Reset Password","","","","","Reset Password -  Empty email",""
"failed","Wed Dec 13 09:40:05 GMT 2023","Wed Dec 13 09:40:06 GMT 2023","154","Loan New User(B4 SignUp)) Copy","PayDay Loans","","","","Validate Account",""
"passed","Wed Dec 13 09:39:13 GMT 2023","Wed Dec 13 09:39:14 GMT 2023","669","Savings for Existing customer","Fixed Deposit Savings","","","","Fixed Deposit Savings",""
"failed","Wed Dec 13 09:39:26 GMT 2023","Wed Dec 13 09:39:26 GMT 2023","258","Loans for existing customer","Business Loans","SME Business Loan","","","SME Loan - Submit Loan",""
